name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
East 6th Street,18,5591077,25,26,1,203.2905808904648,1,,,residential,6,"LINESTRING (-111.9304264 33.4231268, -111.930412 33.4231839, -111.9304005 33.4232277, -111.9303882 33.423295, -111.9303108 33.4236887, -111.9302973 33.4237531, -111.9302813 33.4238045, -111.930243 33.4238667, -111.9302129 33.4238974, -111.9301639 33.4239305, -111.9301123 33.4239534, -111.9299243 33.4240186, -111.929686 33.4241011, -111.929663 33.424109, -111.9292198 33.4242567, -111.9290798 33.4242989)",auto,1,0,,
East 6th Street,19,5591077,26,25,1,203.2905808904648,1,,,residential,6,"LINESTRING (-111.9290798 33.4242989, -111.9292198 33.4242567, -111.929663 33.424109, -111.929686 33.4241011, -111.9299243 33.4240186, -111.9301123 33.4239534, -111.9301639 33.4239305, -111.9302129 33.4238974, -111.930243 33.4238667, -111.9302813 33.4238045, -111.9302973 33.4237531, -111.9303108 33.4236887, -111.9303882 33.423295, -111.9304005 33.4232277, -111.930412 33.4231839, -111.9304264 33.4231268)",auto,1,0,,
West 6th Street,20,5591085,360,815,1,111.10839090819034,1,40,,residential,6,"LINESTRING (-111.9412691 33.4243385, -111.9407083 33.4243409, -111.9400719 33.424345)",auto,1,0,,
West 6th Street,21,5591085,815,360,1,111.10839090819034,1,40,,residential,6,"LINESTRING (-111.9400719 33.424345, -111.9407083 33.4243409, -111.9412691 33.4243385)",auto,1,0,,
East 6th Street,22,5591100,304,30,1,89.78086932890471,1,40,,residential,6,"LINESTRING (-111.9376334 33.4243567, -111.9375411 33.4243581, -111.9373581 33.4243583, -111.9367572 33.424359, -111.936666 33.4243591)",auto,1,0,,
East 6th Street,23,5591100,30,304,1,89.7808693289047,1,40,,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9367572 33.424359, -111.9373581 33.4243583, -111.9375411 33.4243581, -111.9376334 33.4243567)",auto,1,0,,
East 6th Street,24,5591100,30,194,1,156.80956303232696,1,40,,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9365605 33.4243597, -111.9362338 33.4243617, -111.9358561 33.4243639, -111.9355078 33.424366, -111.9353948 33.4243414, -111.9353091 33.4243324, -111.9350964 33.4243366, -111.9349809 33.4243346)",auto,1,0,,
East 6th Street,25,5591100,194,30,1,156.80956303232696,1,40,,residential,6,"LINESTRING (-111.9349809 33.4243346, -111.9350964 33.4243366, -111.9353091 33.4243324, -111.9353948 33.4243414, -111.9355078 33.424366, -111.9358561 33.4243639, -111.9362338 33.4243617, -111.9365605 33.4243597, -111.936666 33.4243591)",auto,1,0,,
South Maple Avenue,26,5591429,31,731,1,156.61651441228986,1,,,residential,6,"LINESTRING (-111.9412608 33.4219305, -111.9412597 33.4219207, -111.9412482 33.4215187, -111.9412477 33.4215016, -111.9412432 33.4213251, -111.9412418 33.4212879, -111.9412404 33.4212296, -111.9412399 33.4211998, -111.9412309 33.4205714, -111.94123 33.4205223)",auto,1,0,,
South Maple Avenue,27,5591429,731,31,1,156.61651441228986,1,,,residential,6,"LINESTRING (-111.94123 33.4205223, -111.9412309 33.4205714, -111.9412399 33.4211998, -111.9412404 33.4212296, -111.9412418 33.4212879, -111.9412432 33.4213251, -111.9412477 33.4215016, -111.9412482 33.4215187, -111.9412597 33.4219207, -111.9412608 33.4219305)",auto,1,0,,
East Vista del Cerro Drive,28,5592991,36,37,1,535.8009582138667,1,40,,residential,6,"LINESTRING (-111.9392768 33.408668, -111.9391792 33.4091143, -111.9391711 33.4091754, -111.9390931 33.4101435, -111.9390073 33.4102725, -111.9388614 33.4103441, -111.9376168 33.4103728, -111.9364495 33.4103513, -111.9362693 33.4103226, -111.9361406 33.4102295, -111.9360805 33.4100862, -111.9360637 33.4099438, -111.9360118 33.4095058)",auto,1,0,,
East Vista del Cerro Drive,29,5592991,37,36,1,535.8009582138667,1,40,,residential,6,"LINESTRING (-111.9360118 33.4095058, -111.9360637 33.4099438, -111.9360805 33.4100862, -111.9361406 33.4102295, -111.9362693 33.4103226, -111.9364495 33.4103513, -111.9376168 33.4103728, -111.9388614 33.4103441, -111.9390073 33.4102725, -111.9390931 33.4101435, -111.9391711 33.4091754, -111.9391792 33.4091143, -111.9392768 33.408668)",auto,1,0,,
East Vista del Cerro Drive,30,5592994,39,40,1,335.39845255173066,1,,,residential,6,"LINESTRING (-111.9301254 33.4104444, -111.9296969 33.4104461, -111.926512 33.4104588)",auto,1,0,,
East Vista del Cerro Drive,31,5592994,40,39,1,335.39845255173066,1,,,residential,6,"LINESTRING (-111.926512 33.4104588, -111.9296969 33.4104461, -111.9301254 33.4104444)",auto,1,0,,
East Jen Tilly Lane,32,5593228,673,41,1,91.04489670833658,1,,,residential,6,"LINESTRING (-111.9242329 33.4119115, -111.9237971 33.4119026, -111.923672 33.4119, -111.9232523 33.4118914)",auto,1,0,,
East Jen Tilly Lane,33,5593228,41,673,1,91.04489670833658,1,,,residential,6,"LINESTRING (-111.9232523 33.4118914, -111.923672 33.4119, -111.9237971 33.4119026, -111.9242329 33.4119115)",auto,1,0,,
South Ash Avenue,34,5594960,42,43,1,124.89446828269861,1,,,residential,6,"LINESTRING (-111.94234 33.4136148, -111.942349 33.4142597, -111.9423597 33.4144744, -111.9423738 33.4146487, -111.9423885 33.4146873, -111.9424188 33.4147283)",auto,1,0,,
