oms_node_id,time_window,time_interval,travel_time_delta,capacity,v_over_c,cycle_no,cycle_length,green_time,red_time,stage,movement_str,geometry
41529813,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9349809 33.4243346, -111.936666 33.4243591, -111.9366724 33.4254992)"
41529813,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.9366746 33.4232058, -111.936666 33.4243591, -111.9376334 33.4243567)"
41529813,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.9366746 33.4232058, -111.936666 33.4243591, -111.9366724 33.4254992)"
41529813,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.9366746 33.4232058, -111.936666 33.4243591, -111.9349809 33.4243346)"
41529813,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9366724 33.4254992, -111.936666 33.4243591, -111.9349809 33.4243346)"
41529813,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9366724 33.4254992, -111.936666 33.4243591, -111.9366746 33.4232058)"
41529813,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9366724 33.4254992, -111.936666 33.4243591, -111.9376334 33.4243567)"
41533533,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9417462 33.4219298, -111.9412608 33.4219305, -111.9407478 33.4219322)"
41533533,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBR,"LINESTRING (-111.9417462 33.4219298, -111.9412608 33.4219305, -111.94123 33.4205223)"
41533533,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,WBL,"LINESTRING (-111.9407478 33.4219322, -111.9412608 33.4219305, -111.94123 33.4205223)"
41533533,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9407478 33.4219322, -111.9412608 33.4219305, -111.9417462 33.4219298)"
41533533,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBL,"LINESTRING (-111.94123 33.4205223, -111.9412608 33.4219305, -111.9417462 33.4219298)"
41533533,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBR,"LINESTRING (-111.94123 33.4205223, -111.9412608 33.4219305, -111.9407478 33.4219322)"
41533538,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9423945 33.4190482, -111.9412375 33.4190521, -111.9412313 33.4204449)"
41533538,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9423945 33.4190482, -111.9412375 33.4190521, -111.939941 33.4190564)"
41533538,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9423945 33.4190482, -111.9412375 33.4190521, -111.94123 33.4176195)"
41533538,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.939941 33.4190564, -111.9412375 33.4190521, -111.94123 33.4176195)"
41533538,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.939941 33.4190564, -111.9412375 33.4190521, -111.9423945 33.4190482)"
41533538,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.939941 33.4190564, -111.9412375 33.4190521, -111.9412313 33.4204449)"
41533538,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.94123 33.4176195, -111.9412375 33.4190521, -111.9423945 33.4190482)"
41533538,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.94123 33.4176195, -111.9412375 33.4190521, -111.9412313 33.4204449)"
41533538,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.94123 33.4176195, -111.9412375 33.4190521, -111.939941 33.4190564)"
41533538,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9412313 33.4204449, -111.9412375 33.4190521, -111.939941 33.4190564)"
41533538,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9412313 33.4204449, -111.9412375 33.4190521, -111.94123 33.4176195)"
41533538,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9412313 33.4204449, -111.9412375 33.4190521, -111.9423945 33.4190482)"
41533540,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9424525 33.4176183, -111.94123 33.4176195, -111.9412375 33.4190521)"
41533540,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9424525 33.4176183, -111.94123 33.4176195, -111.9400362 33.4176249)"
41533540,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9424525 33.4176183, -111.94123 33.4176195, -111.941205 33.416204)"
41533540,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9400362 33.4176249, -111.94123 33.4176195, -111.941205 33.416204)"
41533540,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9400362 33.4176249, -111.94123 33.4176195, -111.9424525 33.4176183)"
41533540,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9400362 33.4176249, -111.94123 33.4176195, -111.9412375 33.4190521)"
41533540,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.941205 33.416204, -111.94123 33.4176195, -111.9424525 33.4176183)"
41533540,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.941205 33.416204, -111.94123 33.4176195, -111.9412375 33.4190521)"
41533540,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.941205 33.416204, -111.94123 33.4176195, -111.9400362 33.4176249)"
41533540,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9412375 33.4190521, -111.94123 33.4176195, -111.9400362 33.4176249)"
41533540,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9412375 33.4190521, -111.94123 33.4176195, -111.941205 33.416204)"
41533540,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9412375 33.4190521, -111.94123 33.4176195, -111.9424525 33.4176183)"
41533544,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9424528 33.4161904, -111.941205 33.416204, -111.94123 33.4176195)"
41533544,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9424528 33.4161904, -111.941205 33.416204, -111.9399894 33.4162047)"
41533544,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9424528 33.4161904, -111.941205 33.416204, -111.9411894 33.4147443)"
41533544,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9399894 33.4162047, -111.941205 33.416204, -111.9411894 33.4147443)"
41533544,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9399894 33.4162047, -111.941205 33.416204, -111.9424528 33.4161904)"
41533544,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9399894 33.4162047, -111.941205 33.416204, -111.94123 33.4176195)"
41533544,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.9411894 33.4147443, -111.941205 33.416204, -111.9424528 33.4161904)"
41533544,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.9411894 33.4147443, -111.941205 33.416204, -111.94123 33.4176195)"
41533544,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.9411894 33.4147443, -111.941205 33.416204, -111.9399894 33.4162047)"
41533544,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.94123 33.4176195, -111.941205 33.416204, -111.9399894 33.4162047)"
41533544,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.94123 33.4176195, -111.941205 33.416204, -111.9411894 33.4147443)"
41533544,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.94123 33.4176195, -111.941205 33.416204, -111.9424528 33.4161904)"
41533545,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9424188 33.4147283, -111.9411894 33.4147443, -111.941205 33.416204)"
41533545,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9424188 33.4147283, -111.9411894 33.4147443, -111.9408253 33.4147456)"
41533545,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9408253 33.4147456, -111.9411894 33.4147443, -111.9424188 33.4147283)"
41533545,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9408253 33.4147456, -111.9411894 33.4147443, -111.941205 33.416204)"
41533545,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.941205 33.416204, -111.9411894 33.4147443, -111.9408253 33.4147456)"
41533545,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.941205 33.416204, -111.9411894 33.4147443, -111.9424188 33.4147283)"
41546640,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9381253 33.4089, -111.9360118 33.4095058, -111.9352728 33.4095791)"
41546640,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBR,"LINESTRING (-111.9381253 33.4089, -111.9360118 33.4095058, -111.9359689 33.4089)"
41546640,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,WBL,"LINESTRING (-111.9352728 33.4095791, -111.9360118 33.4095058, -111.9359689 33.4089)"
41546640,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9352728 33.4095791, -111.9360118 33.4095058, -111.9381253 33.4089)"
41546640,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBL,"LINESTRING (-111.9359689 33.4089, -111.9360118 33.4095058, -111.9381253 33.4089)"
41546640,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,NBR,"LINESTRING (-111.9359689 33.4089, -111.9360118 33.4095058, -111.9352728 33.4095791)"
41548521,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,EBL,"LINESTRING (-111.9242329 33.4119115, -111.9232523 33.4118914, -111.9232609 33.4128945)"
41548521,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,EBR,"LINESTRING (-111.9242329 33.4119115, -111.9232523 33.4118914, -111.9232571 33.4112193)"
41548521,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,NBL,"LINESTRING (-111.9232571 33.4112193, -111.9232523 33.4118914, -111.9242329 33.4119115)"
41548521,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9232571 33.4112193, -111.9232523 33.4118914, -111.9232609 33.4128945)"
41548521,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9232609 33.4128945, -111.9232523 33.4118914, -111.9232571 33.4112193)"
41548521,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBR,"LINESTRING (-111.9232609 33.4128945, -111.9232523 33.4118914, -111.9242329 33.4119115)"
41563455,070000_070012,None,None,604.9079618036833,0.3306288107097323,0,25,12,13,1,EBL,"LINESTRING (-111.9426338 33.4136098, -111.94234 33.4136148, -111.9424188 33.4147283)"
41563455,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,EBT,"LINESTRING (-111.9426338 33.4136098, -111.94234 33.4136148, -111.9398928 33.4136273)"
41563455,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBT,"LINESTRING (-111.9398928 33.4136273, -111.94234 33.4136148, -111.9426338 33.4136098)"
41563455,070000_070012,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,1,WBR,"LINESTRING (-111.9398928 33.4136273, -111.94234 33.4136148, -111.9424188 33.4147283)"
41563455,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBL,"LINESTRING (-111.9424188 33.4147283, -111.94234 33.4136148, -111.9398928 33.4136273)"
41563455,070012_070019,None,None,502.8198653198653,0.3977567590190006,0,25,6,19,2,SBR,"LINESTRING (-111.9424188 33.4147283, -111.94234 33.4136148, -111.9426338 33.4136098)"
41563456,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9442483 33.4146347, -111.9424188 33.4147283, -111.9424528 33.4161904)"
41563456,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9442483 33.4146347, -111.9424188 33.4147283, -111.9411894 33.4147443)"
41563456,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9442483 33.4146347, -111.9424188 33.4147283, -111.94234 33.4136148)"
41563456,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9411894 33.4147443, -111.9424188 33.4147283, -111.94234 33.4136148)"
41563456,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9411894 33.4147443, -111.9424188 33.4147283, -111.9442483 33.4146347)"
41563456,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9411894 33.4147443, -111.9424188 33.4147283, -111.9424528 33.4161904)"
41563456,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.94234 33.4136148, -111.9424188 33.4147283, -111.9442483 33.4146347)"
41563456,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.94234 33.4136148, -111.9424188 33.4147283, -111.9424528 33.4161904)"
41563456,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.94234 33.4136148, -111.9424188 33.4147283, -111.9411894 33.4147443)"
41563456,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9424528 33.4161904, -111.9424188 33.4147283, -111.9411894 33.4147443)"
41563456,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9424528 33.4161904, -111.9424188 33.4147283, -111.94234 33.4136148)"
41563456,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9424528 33.4161904, -111.9424188 33.4147283, -111.9442483 33.4146347)"
41563458,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBL,"LINESTRING (-111.941205 33.416204, -111.9424528 33.4161904, -111.9424188 33.4147283)"
41563458,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBR,"LINESTRING (-111.941205 33.416204, -111.9424528 33.4161904, -111.9424525 33.4176183)"
41563458,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9424188 33.4147283, -111.9424528 33.4161904, -111.9424525 33.4176183)"
41563458,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBR,"LINESTRING (-111.9424188 33.4147283, -111.9424528 33.4161904, -111.941205 33.416204)"
41563458,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,SBL,"LINESTRING (-111.9424525 33.4176183, -111.9424528 33.4161904, -111.941205 33.416204)"
41563458,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9424525 33.4176183, -111.9424528 33.4161904, -111.9424188 33.4147283)"
41563460,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBL,"LINESTRING (-111.94123 33.4176195, -111.9424525 33.4176183, -111.9424528 33.4161904)"
41563460,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBR,"LINESTRING (-111.94123 33.4176195, -111.9424525 33.4176183, -111.9423945 33.4190482)"
41563460,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9424528 33.4161904, -111.9424525 33.4176183, -111.9423945 33.4190482)"
41563460,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBR,"LINESTRING (-111.9424528 33.4161904, -111.9424525 33.4176183, -111.94123 33.4176195)"
41563460,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,SBL,"LINESTRING (-111.9423945 33.4190482, -111.9424525 33.4176183, -111.94123 33.4176195)"
41563460,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9423945 33.4190482, -111.9424525 33.4176183, -111.9424528 33.4161904)"
41563464,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9442453 33.4189174, -111.9423945 33.4190482, -111.9423734 33.4204313)"
41563464,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9442453 33.4189174, -111.9423945 33.4190482, -111.9412375 33.4190521)"
41563464,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9442453 33.4189174, -111.9423945 33.4190482, -111.9424525 33.4176183)"
41563464,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9412375 33.4190521, -111.9423945 33.4190482, -111.9424525 33.4176183)"
41563464,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9412375 33.4190521, -111.9423945 33.4190482, -111.9442453 33.4189174)"
41563464,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9412375 33.4190521, -111.9423945 33.4190482, -111.9423734 33.4204313)"
41563464,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.9424525 33.4176183, -111.9423945 33.4190482, -111.9442453 33.4189174)"
41563464,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.9424525 33.4176183, -111.9423945 33.4190482, -111.9423734 33.4204313)"
41563464,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.9424525 33.4176183, -111.9423945 33.4190482, -111.9412375 33.4190521)"
41563464,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9423734 33.4204313, -111.9423945 33.4190482, -111.9412375 33.4190521)"
41563464,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9423734 33.4204313, -111.9423945 33.4190482, -111.9424525 33.4176183)"
41563464,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9423734 33.4204313, -111.9423945 33.4190482, -111.9442453 33.4189174)"
41563475,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9428734 33.4219273, -111.9423899 33.4219281, -111.9423987 33.4224828)"
41563475,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9428734 33.4219273, -111.9423899 33.4219281, -111.9417462 33.4219298)"
41563475,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9428734 33.4219273, -111.9423899 33.4219281, -111.9423905 33.4212237)"
41563475,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9417462 33.4219298, -111.9423899 33.4219281, -111.9423905 33.4212237)"
41563475,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9417462 33.4219298, -111.9423899 33.4219281, -111.9428734 33.4219273)"
41563475,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9417462 33.4219298, -111.9423899 33.4219281, -111.9423987 33.4224828)"
41563475,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.9423905 33.4212237, -111.9423899 33.4219281, -111.9428734 33.4219273)"
41563475,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.9423905 33.4212237, -111.9423899 33.4219281, -111.9423987 33.4224828)"
41563475,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.9423905 33.4212237, -111.9423899 33.4219281, -111.9417462 33.4219298)"
41563475,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9423987 33.4224828, -111.9423899 33.4219281, -111.9417462 33.4219298)"
41563475,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9423987 33.4224828, -111.9423899 33.4219281, -111.9423905 33.4212237)"
41563475,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9423987 33.4224828, -111.9423899 33.4219281, -111.9428734 33.4219273)"
41563500,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,EBL,"LINESTRING (-111.9442814 33.4254737, -111.943347 33.4254811, -111.9433518 33.4260281)"
41563500,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBT,"LINESTRING (-111.9442814 33.4254737, -111.943347 33.4254811, -111.9412736 33.4254885)"
41563500,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,EBR,"LINESTRING (-111.9442814 33.4254737, -111.943347 33.4254811, -111.9433507 33.4249452)"
41563500,070000_070019,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,1,WBL,"LINESTRING (-111.9412736 33.4254885, -111.943347 33.4254811, -111.9433507 33.4249452)"
41563500,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBT,"LINESTRING (-111.9412736 33.4254885, -111.943347 33.4254811, -111.9442814 33.4254737)"
41563500,070000_070019,None,None,844.469696969697,0.23683502287611016,0,38,19,19,1,WBR,"LINESTRING (-111.9412736 33.4254885, -111.943347 33.4254811, -111.9433518 33.4260281)"
41563500,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,NBL,"LINESTRING (-111.9433507 33.4249452, -111.943347 33.4254811, -111.9442814 33.4254737)"
41563500,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBT,"LINESTRING (-111.9433507 33.4249452, -111.943347 33.4254811, -111.9433518 33.4260281)"
41563500,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,NBR,"LINESTRING (-111.9433507 33.4249452, -111.943347 33.4254811, -111.9412736 33.4254885)"
41563500,070019_070038,None,None,576.9964768771481,0.34662256706046274,0,38,19,19,2,SBL,"LINESTRING (-111.9433518 33.4260281, -111.943347 33.4254811, -111.9412736 33.4254885)"
41563500,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBT,"LINESTRING (-111.9433518 33.4260281, -111.943347 33.4254811, -111.9433507 33.4249452)"
41563500,070019_070038,None,None,844.469696969697,0.23683502287611016,0,38,19,19,2,SBR,"LINESTRING (-111.9433518 33.4260281, -111.943347 33.4254811, -111.9442814 33.4254737)"
41563515,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBL,"LINESTRING (-111.9400156 33.427385, -111.9427719 33.4275569, -111.9430789 33.4272077)"
41563515,070017_070030,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,3,WBR,"LINESTRING (-111.9400156 33.427385, -111.9427719 33.4275569, -111.9425545 33.4279426)"
41563515,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBT,"LINESTRING (-111.9430789 33.4272077, -111.9427719 33.4275569, -111.9425545 33.4279426)"
41563515,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,NBR,"LINESTRING (-111.9430789 33.4272077, -111.9427719 33.4275569, -111.9400156 33.427385)"
41563515,070000_070005,None,None,287.73617955689963,0.6950811688262168,0,25,5,20,1,SBL,"LINESTRING (-111.9425545 33.4279426, -111.9427719 33.4275569, -111.9400156 33.427385)"
41563515,070005_070017,None,None,885.3198653198652,0.2259070510382597,0,25,12,13,2,SBT,"LINESTRING (-111.9425545 33.4279426, -111.9427719 33.4275569, -111.9430789 33.4272077)"
41573974,070013_070026,None,None,1060.766554433221,0.18854289774139998,0,21,12,9,3,WBL,"LINESTRING (-111.9232609 33.4128945, -111.9262973 33.4128826, -111.9262942 33.4124964)"
41573974,070013_070026,None,None,1060.766554433221,0.18854289774139998,0,21,12,9,3,WBR,"LINESTRING (-111.9232609 33.4128945, -111.9262973 33.4128826, -111.9262984 33.4131293)"
41573974,070005_070013,None,None,2264.2996632996633,0.08832753157263155,0,21,8,13,2,NBT,"LINESTRING (-111.9262942 33.4124964, -111.9262973 33.4128826, -111.9262984 33.4131293)"
41573974,070005_070013,None,None,754.7665544332211,0.26498259471789465,0,21,8,13,2,NBR,"LINESTRING (-111.9262942 33.4124964, -111.9262973 33.4128826, -111.9232609 33.4128945)"
41573974,070000_070005,None,None,341.41579889497143,0.5857959726741448,0,21,5,16,1,SBL,"LINESTRING (-111.9262984 33.4131293, -111.9262973 33.4128826, -111.9232609 33.4128945)"
41573974,070005_070013,None,None,754.7665544332211,0.26498259471789465,0,21,8,13,2,SBT,"LINESTRING (-111.9262984 33.4131293, -111.9262973 33.4128826, -111.9262942 33.4124964)"
41573980,070000_070015,None,None,641.7686061255802,0.31163880266350136,0,29,15,14,1,EBL,"LINESTRING (-111.9294043 33.4166443, -111.9263074 33.4168484, -111.9263004 33.4173778)"
41573980,070000_070015,None,None,939.2676767676769,0.21293184567818252,0,29,15,14,1,EBT,"LINESTRING (-111.9294043 33.4166443, -111.9263074 33.4168484, -111.9225348 33.4167548)"
41573980,070000_070015,None,None,939.2676767676769,0.21293184567818252,0,29,15,14,1,EBR,"LINESTRING (-111.9294043 33.4166443, -111.9263074 33.4168484, -111.9263066 33.4163725)"
41573980,070000_070015,None,None,641.7686061255802,0.31163880266350136,0,29,15,14,1,WBL,"LINESTRING (-111.9225348 33.4167548, -111.9263074 33.4168484, -111.9263066 33.4163725)"
41573980,070000_070015,None,None,939.2676767676769,0.21293184567818252,0,29,15,14,1,WBT,"LINESTRING (-111.9225348 33.4167548, -111.9263074 33.4168484, -111.9294043 33.4166443)"
